page,reference,text
11,PDF page 11,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
11 
 
 
 
11. The proposed project is likely to  affect 2245 families. Of which, 1321 are fully 
affected who need to be displaced and 924 are partially affected families. The total number 
of persons identified as project affected persons is 7339. Out of 1321 permanently affected 
families, 88 residential, 1203 commercial, 21 Residential cum commercial  and 9 others 
category need to be displaced. 19 persons are identified as non -titleholders. There are 
471kiosks identified to be displaced whereas 500 tenants are temporarily affected and 415 
tenants will be displaced. All the 198 employees will be displac ed. , There are 171 common 
property resources will be affected.  The summary of R&R impacts and impacts to the 
vulnerable category are presented in  Table 1:3 and Table 1:4. Impacts reported in this 
report will be revised upon finalisation of alignment draw ings, completion of the socio-
economic survey of all affected families including those under viaduct, station parking and 
depot land.    
Table 1.3 Summary of the R&R impacts 
 
Impacts Extent/Numbers 
Private land acquisition in Corridor-5 55593.00 Sqm  
Govt. land acquisition in Corridor-5 108282.50 sqm  
Total affected structures 661  
Total fully affected/displaced structures 237  
Total partially affected structures  424  
Total Project Affected Persons (PAPs) 7339  
Total Project Affected TH Families (PAFs) 2245  
NTH PAFS 19 
Residential partial  affected families  93  
Residential to be displaced families 88 
Total Residentially affected families 181 
Commercial partially affected families 647 
Commercially to be displaced families 1203 
Total commercially affected families 1850 
Residentially cum commercially  partially affected families 99 
Residentially cum commercially to be displaced families 21 
Total Residentially cum commercially affected families 120 
Total No. of Kiosks 471 
No. of tenants partially affected 500 
No of Tenants fully affected / to be displaced 415 
Total No. of Employees 198 
No of employees to be displaced 198 
Affected Common Property Resources 171  
Source:  Socio-Economic Survey, April 2021 to June 2021  
 
 
 
 
 
 
 
 
 "
12,PDF page 12,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
12 
 
 
 
Table 1.4 Impact to Vulnerable Category (mutually exclusive) 
Vulnerable Category Numbers 
Women Headed Households 12  
Scheduled Tribe (ST) headed households 38  
Scheduled Caste (SC) headed households 532  
BPL Households 0  
Others (HH with disabled member, elderly HH, Minor with no support) 201 
Total 783 
Source:  Socio-Economic Survey, April 2021 to June 2021  
F   MINIMIZING INVOLUNTARY RESETTLEMENT 
12. The involuntary resettlement safeguards objectives governing resettlement 
planning and implementation under the project are to: (i) avoid involuntary resettlement 
wherever possible; (ii) minimize involuntary resettlement by identifying non -displacing or 
least displacing subproject and design alternatives; (iii) improve, or at least restore, the 
livelihoods of all di splaced persons; (iv) improve the standards of living of the displaced 
persons including vulnerable groups; and (v) ensure all compensation and assistance is paid 
prior to displacement 
The acquisition of land for the project will displace people from their  homes, 
livelihood base, and business base. Efforts have been made to keep the land requirement to 
the barest minimum by so choosing the alignment that the acquisition of private property is 
minimal. Measures adopted to minimize the adverse impacts are as follows:-  
a. The p roject design can significantly reduce the number of people affected, the 
severity of potential impacts, and the costs and burdens for the project itself.  
Detailed field surveys conducted and preliminary developed designs minimize the 
land acquisition and mitigate adverse resettlement impacts wherever possible. The  
Site selection for constructing infrastructure and other facilities were done in such a 
manner as to minimize the acquisition of land.  
b. During the design stage , extra care was ta ken to avoid affecting public 
properties/religious structures.  Preference to open land especially Government land 
was considered instead of habitation and structures  for building stations and 
viaducts. 
 
c. Appropriate disclosure of information, consultation, with affected people  
d. The proposed stations are either on the middle of the road or partially on the service 
roads or off road; the stations are proposed above the road with entries planned from 
both sides of the road beyond the existing service road.  Th e proposed stations will 
have two side platforms and the access to the platforms is through staircases, 
escalators and elevators housed in the paid area of concourse. 
e. As far as possible station location/ entry/ exit points have been located on 
government lands or lands that are private but vacant , thus minimizing resettlement 
and  physical displacement 
f. The viaducts are planned on the median or the service road, and requires minimum 
land acquisition. 
 
 
 
 
 "
13,PDF page 13,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
13 
 
 
 
G   IMPACT ON INDIGENOUS PEOPLE 
13. There are no sch eduled areas in Tamil Nadu and the State has Tribal Advisory 
Councils to advise on matters pertaining to the welfare and advancement of the Scheduled 
Tribes in the State, as may be referred to them by the Governor. The field survey and 
consultations held along the project area confirm that there are no indigenous people in the 
settlements along the proposed corridor and further the proposed corridor does not impact 
any indigenous people. Thirty eight  Scheduled Tribe families form part of project affected 
families: it was found that land and natural resources are not linked to their identity, culture 
or livelihood; the economic and political institutions which support these families are the 
same as those of other sections of the population. Thus these famili es are part of the 
mainstream population. 
H   SCOPE AND OBJECTIVE OF RESETTLEMENT PLAN 
14. This resettlement plan is based on the census and socio -economic survey carried 
out from September 2018 to April 2019 and final survey carried out from April 2021 to  June 
2021. This resettlement plan captures the involuntary resettlement impacts arising out of the 
proposed construction of CMRL – Corridor 5. The document describes the magnitude of 
impact, mitigation measures proposed method of valuation of land, struct ure and other 
assets, eligibility criteria for availing benefits, baseline socio -economic characteristics, 
entitlements based on the type of loss and tenure, the institutional arrangement for delivering 
the entitlements and mechanism for resolving grievances and monitoring.. "
14,PDF page 14,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
14 
 
 
 
II     SCOPE OF LAND ACQUISITION AND RESETTLEMENT 
15.   The land acquisition is along either side of the right of way for constructing 
stations and viaducts  including multimodal integration, parking, and property development. 
The corridor runs from Koyambedu Market Metro to Sholinganallur Metro covering a length 
of 28.3 km  including 30 stations. 
A   Land acquisition 
16. The proposed project requires land for different purposes. The l and is mainly 
required for route alignments of rail t racks, station buildings, platforms, entry/exit structures, 
traffic integration, car shed, power sub-stations, ventilation shafts, property development and 
work sites etc. Acquisition of land may make affected families landless. Therefore, every 
effort has been made to keep land requirements to the barest minimum by realigning the 
alignments away from private property / human habitation. After planning, the land 
requirement will be kept at a minimum and particularly the acquisition of private land was 
avoided. There is no land acquisition required for Alwarthirunagar Metro, Valasarvakkam 
Metro, Karambakkam Metro, Alapakkam Metro and Porur Metro as the land for these 
stations is already proposed to acquire for Corridor 4. The land acquired in St.Thomas 
Mount under Land acquisition for Phase I and  the land acquired for Sholinganallur Metro 
under Corridor 3 will also be used Corridor 5 also.   
17. For the project, 163,875.5 sq mts land will be acquired permanently, of which 
108,282.5 sq mts are government land and 55,593 sq mts of land is private. In addition to 
this 288,492 sq mts of land will be acquired temporarily, (149172 sq.mt from CMBT to 
Puzhuthivakkam stations and another 139320 sq.mt for Puzhuthivakkam to Elcot stations) 
from Chennai Corporation and St ate Highways Department. There is no impact on 288492 
sq.mt of land temporarily acquired from Greater Chennai Corporation and State Highways 
Department. Both the departments have handed over the land to CMRL. The right of way 
(ROW) of those roads is 24 to 30 meters. The acquired land will be handed over back to the 
department concern after two years.  There is no Project affected persons impacted in the 
right of way. 2245 families are likely to lose land, of which 1321 need to be displaced. The 
required gov ernment land will be transferred from the respective departments such as 
Chennai Metro Water Supply and Sewerage, Animal Husbandry, PWD (WRO), Collector of 
Chennai (Sarkar Natham Poromboke belongs to state govt), Collector of Chengalpattu 
(Sarkar Natham Po romboke), CMDA, TIDCO, HR & CE, Police Department and ELCOT. 
Appendix 1. The private land will be purchased following the acquisition laws in force with 
the concerned land owner and the compensation will be fixed based on the land acquisition 
process followed for the Phase I project. Details of total land acquisition, land to be acquired 
from government departments and private owners are presented in Table 2.1, 2.2 and 2.3. 
Table 2.1:  Permanent Land Acquisition 
 
 
 
 
Source: DPR, Dec 2018 
 
 
 
 
 
 
 
Details of requirement Government 
land (sqm ) 
Private land 
(sqm ) 
Line, stations and parking  108282.5       55593   
Total  108282.5             55593     "
15,PDF page 15,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
15 
 
 
 
Table 2.2: Land Acquisition for Stations 
 
Sl. No Station Name Land Acquisition in Sq.ft 
    Govt Land Private Land Total 
1 Koyambedu Market Metro 11571 0 11571 
2 Natesan Nagar Metro 0 28944 28944 
3 Virugambakkam Metro 322 28891 29213 
4 Alwarthirunagar Metro 
0 
0 0 
5 Valasaravakkam Metro 0 0 
6 Karambakkam Metro 0 0 
7 Alapakkam Metro 0 0 
8 Porur Metro 0 0 
9 Mugalivakkam Metro 0 26038 26038 
10 Ramapuram Metro  0 12475 12475 
11 Manapakkam Metro 0 17707 17707 
12 Chennai Trade Centre Metro 7890 0 7890 
13 Butt Road Metro 16049 0 16049 
14 Alandur Metro 0 0 0 
15 St. Thomas Metro  0 0 0 
16 Adambakkam Metro 17696 24101 41797 
17 Vanuvampet Metro 5651 7093 12744 
18 Ullagaram Metro 0 17169 17169 
19 Madipakkam Metro 0 10226 10226 
20 Kilkattalai 0 11431 11431 
21 Echangadu Metro 5317 10613 15930 
22 Kovilambakkam Metro 0 6954 6954 
23 Vellakkal Metro 22066 0 22066 
24 Medavakkam I Metro 32270 0 32270 
25 Medavakkam II Metro 0 2626 2626 
26 Medavakkam III Metro 9762 2045 11807 
27 Perumbakkam Metro 6630 6308 12938 
28 Classical Tamil Institute Metro 0 13703 13703 
29 ELCOT Park Metro 30774 0 30774 
30 Sholinganallur Metro 0 0 0 
 
 
 
 
 
 
 
 
 
 "
16,PDF page 16,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
16 
 
 
 
Table 2.3: Land Acquisition for Viaduct as per DDC 
 
Sl. 
No Station Name 
Govt Lands 
Area  
in  Sq ft as 
per DDC  
Private Lands 
Area in Sq ft as 
per DDC  
Total 
1 Viaduct-1 & 2 (Ecv-02)  Near 
Cmwssb And Cmda Flower Market 30365 38546 68911 
2 Viaduct 3 (Ecv-02) Kaliyamman 
Koil Street Widening Near Arcot Jn 28072 167929 196001 
3 Viaduct 4 (Ecv-02) Near Porur 20817 27707 48524 
4 Viaduct-5 (Ecv-02) Near Adayar 
Miot 0 2185 2185 
5 Viaduct-6 (Ecv-02) Defence 
Contonment 23293 0 23293 
6 
 Viaduct 7 & 8 (Ecv-02) Near 
Police Quaters And Kathipara Fly 
Over 
23896 0 23896 
7 Viaduct 9 (Ecv-02)Near 
Annapoorna Hotel 19418 11431 30849 
8 Viaduct 10 (Ecv-02)Near Gmmco 
Cat Limited 312 1475 1787 
9 Viaduct 11 (Ecv-02) Near 
Adambakkam Lake 0 28073 28073 
10 Viaduct 12 (Ecv-02) Near 
Adambakkam Lake 9063 312 9375 
11 Viaduct-13 (Ecv-02)Near 
Vanuvampet 0 0 0 
12 Viaduct-14  (Ecv-02) Near 
Vanuvampet (Alex Street) 560 1087 1647 
13 Viaduct-15 And 16  (Ecv-02)Near 
Puzhuthivakkam 108 1410 1518 
14 Viaduct-1  (Ecv-03) Near  
Kilkattalai 0 893 893 
15 Viaduct-2 (Ecv-03) Near 
Echangadu 0 0 0 
16 Viaduct-3 (Ecv-03)Near 
Kovilambakkam (Fully Road) 0 11 11 
17 Viaduct-4 (Ecv-03) Near 
Medavakkam Koot Road-1 56027 0 56027 
18 Viaduct-5 (Ecv-03) Near 
Medavakkam Koot Road-2 14951 3778 18729 
19 Viaduct-6 (Ecv-03) Near 
Kamarajar Garden Street 0 15737 15737 
20 Viaduct-7 (Ecv-03) Near 
Kamarajar Garden Street 0 9386 9386 "
17,PDF page 17,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
17 
 
 
 
21 Viaduct-8 (Ecv-03) Near 
Medavakkam Jn 506 0 506 
22 Viaduct-9 (Ecv-03) Near 
Perumbakkam 775 0 775 
23 Viaduct-10 (Ecv-03) Near Elcot 0 1765 1765 
24 Viaduct-11 (Ecv-03) Elcot to 
Sholinganallur 10312 59934 70246 
 
 
B. Alienation of Government Land 
 
18. Transfer proposal was prepared by CMRL for all government land required for the 
project and submitted to D istrict Collector for initiating the transfer. The District Collector‟s  
permission will be obtained prior to handing over of the lands to the contractors. Land 
alienation will be completed as soon as possible after obtaining permission. For Poromboke 
land, alienation proposal will be sent to Revenue Department, GoTN through Commissioner 
of Land Administration. Consent of the  department/agencies has to be obtained from the 
respective departments/agencies.  Appendix 1. If any water resources are in the land to be 
alienated, no objection from PWD (water resources) is required Appendix 1.  
C. Impact on Structures 
19. The impacts on structural properties on both sides of the alignment have been 
assessed through a Census survey and all likely affected structures along the proposed 
Corridor have been assessed . There are 661 affected structures out of which 34 are  
residential, 471 are commercial and 62 are residential cum commercial structures. There are 
94 other structures comprising of bus stops, religious structu res, hospitals, educational 
centres, parks and community centres which will be affected due to acquisition of land for 
the project. Table 2.4 indicates the impact on structures in the proposed corridor. 
Table 2.4 Impact to Structures / Assets 
Source: Socio-Economic Survey, April 2021 to June 2021  
Impact to Structures 
Tenure 
Residential Commercial Resi + 
commercial Others Total No. of 
structures 
Affected not 
displaced 
Displaced 
Affected not 
displaced 
Displaced 
Affected not 
displaced 
Displaced 
Affected not 
displaced 
Displaced 
Affected not 
displaced 
Displaced 
Owners 20 4 175 198 20 7 85 9 300 218 
Encroachers 4 0 88 0 32 0 0 0 124 0 
Squatters  0 6 0 10 0 3 0 0 19 19 
Kiosk 0 0 0 0 0 0 0 0 0 0 
Total 24 10 263 208 52 10 85 9 424 237 
Grand Total 34 471 62 94 661 "
18,PDF page 18,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
18 
 
 
 
20. Based on alignment drawing  and the census survey, it was found that a total of 
424 structures are partially affected. Among partially affected structures, 24 are residential, 
263 are commercial, 52 residential cum commercial and 85 are other structures/assets. The 
distribution is provided in Table 2.5. 
Table 2:5 Partially Affected Structures 
Name of the 
Corridor Residential Commercial Resi + 
Commercial 
Other 
structures Total 
Corridor – 5  24 263 52 85 424 
5.66% 62.02% 12.26% 20.06% 100% 
Source: Socio-Economic Survey, April 2021 to June 2021  
21. Similarly, Table 2:6 provides the distribution of fully affected structures. There are 
10 residential, 208 commercial , 10 residential cum commercial  and 9 other structures 
affected. The other structures comprise bus stop, religious structure and community assets. 
Table 2:6 Fully Affected Structures 
Name of the 
Corridor 
Residential Commercial Resi cum 
Commerical 
Other 
structures 
Total 
Corridor – 5 10  208  10 9 237 
4.22%  87.76%  4.22% 3.80% 100% 
Source: Socio-Economic Survey, April 2021 to June 2021  
D   Impact on Families 
22. Table 2.5 indicates that out of a total of 2245 Project Affected Families (PAFs), 4  
owners are residentially displaced and 198 owners are commercially displaced. 7 owners 
are residential cum commercially displaced. Nine (9) other owners will be displaced. Hence 
218 families will be displaced in total. As far as encroacher is concerned none of the 
residentially or commercially or residential cum commercially is displaced. Six ( 6) residential 
squatters, 10 commercial squatters and 3 residential cum commercial squatters will be 
displaced. There is a likelihood of 417 commercial kiosks to  be displaced. 78 residential 
tenants, 326 commercial tenants and 11 residential cum commercia l tenants will be 
displaced. 198 employees will be displaced. Hence out of 2245 families, 1321 (58.84%) 
families will be displaced.  
 
 
 
 
 
 
 
 
 
 
 
 
 "
19,PDF page 19,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
19 
 
 
 
Table 2.7 Project Affected Families 
Tenure Residential Commercial 
Residential 
cum 
Commercial 
Others2 Total Grand 
Total 
  
Affected 
not-
displaced 
Displaced 
Affected 
not-
displaced 
Displaced 
Affected 
not-
displaced 
Displaced 
Affected 
not-
displaced 
Displaced 
Affected 
not-
displaced 
Displaced 
  
Owners 20 4 175 198 20 7 85 9 300 218 518 
Encroach
er 4 0 88 0 32 0 0 0 124 0 124 
Squatter  0 6 0 10 0 3 0 0 0 19 19 
Kiosks 0 0 0 471 0 0 0 0 0 471 471 
Tenants 69 78 384 326 47 11 0 0 500 415 915 
Others 
(employe
es) 
0 0 0 198 0 0 0 0 0 198 198 
Total 93 88 647 1203 99 21 85 9 924 1321 2245 
Grand 
Total 181 1850 120 94 2245   
Source: Socio-Economic Survey, April 2021 to June 2021  
E   Loss of Livelihood 
23. Table 2:6 indicates that out of a total of 2245  affected families, there will be 1850  
commercially affected and 120 residential cum commercially affected families lose thei r 
livelihood.   
Table 2.8 Loss of livelihood of PAFs 
Name of the 
Corridor 
Commercial Res cum 
Commercial 
Total 
Corridor 5 1850 120 1970 
Percentage (%) 94.00 6.00 100 
Source: Socio-Economic Survey, April 2021 to June 2021 
F    Loss of Trees 
24. Compensation for trees in private land will be paid to the land owner and the land 
owner will have the right to cut the tree and take it. Trees standing on the land owned by the 
government will be disposed of through open auction by the concerned Revenue 
Department/ Forest Department. Compensation for trees based on timber value at market 
price to be determined by the Forest Department for timber trees and other trees (perennial 
trees) by the Horticultural Department with 100% solatium.  Prior to taking possession of the 
land or properties, the compensation will be fully paid and PAPs will have  the opportunity to 
                                                
2 The other structures comprise bus stop, religious structure and community assets . 
 "
20,PDF page 20,"Resettlement Plan for Chennai Metro Rail Phase II – Corridor 5 
 
20 
 
 
 
harvest crops/trees within 15 days from the date of payment of compensation. While carrying 
out a socio-economic survey during 2019, it was ascertained that trees would not be affected 
due to the implementation of the project. However, after the change in design for minimising 
involuntary resettlement, the trees likely to be affected will be assessed during the micro 
plan preparation.   
G    Loss of Common Property Resources  
 
25. Common Property Resources (CPRs) comprise Bus stops, religious -cultural 
assets, hospitals, educational centres, community centres, playgrounds, parks. Government 
office buildings are termed public buildings and are not reckoned as CPRs . These are 
located in the Corridor of Impact of the project. 171 Common Property Resources will be 
impacted as indicated in Table 2.9 
Table 2.9   Common Property Resources 
Religious 
Structures 
Public 
Toilet Playground Bus 
stand  Park Statue Others3 Total 
3 7 3 56 2 2 98 171 
Source: Socio-Economic Survey, April 2021 to June 2021  
 
                                                
3 Abandoned and not-in-use buildings  "
