page,reference,text
97,PDF page 97," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 78
    
POSITION RESPONSIBILITIES 
Independent Evaluation 
Agency 
 Evaluate the implementation of the various provisions and activities 
planned in the resettlement process; 
 Review the plan of implementation in the light of the targets, budget 
and duration that had been laid down in the plan. 
   
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 "
98,PDF page 98," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 79
    
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
FIGURE 7.1 
INSTITUTIONAL FRAMEWORK FOR IMPLEMENTATION OF RESETTELEMENT   
 
SUPPORT STAFF 
Secretarial Services-3 
Computer Operator-3 
 
Non-Government 
Organisation (NGO) "
99,PDF page 99," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 80
    
FIGURE 7.2 
ORGANISATIONAL STRUCTURE OF FLGRC and SLGRC 
 
 
 
 
 
 
 
 
 
 
7.7  External Evaluation Agency 
MMRC will appoint an External Evaluation Agency to evaluate the Implementation of SIA in the MML-
3 project for two terms, Mid -term and End-Term. Based on the updated implementation Schedule, 
the Mid-Term External Evaluation Agency would be appointed by January 2021 and will publish their 
Mid-term Evaluation report by June 2021. For the End -term, MMRC will reappoint External Agency 
by February 2025 which will publish their End-term evaluation report by July 2025. 
 
 
 
 
 
 
 
 
 
 
 
 
RESPONDENTS 
 RESPONDENTS 
MMRC / GC 
Representative 
MMRC / GC 
Representative "
100,PDF page 100," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 81
    
8. RELOCATION AND RESETTLEMENT SITE 
8.1       BACKGROUND 
As per the R&R Policy of MUTP, the site for resettlement shall be selected out of the feasible options as a 
part of the resettlement. Environmental Impact Assessment (EIA) of the resettlement site shall be carried 
out as part of the preparation of Community Environment al Management Plan (CEMP). During 
preliminary public consultation it was noted that most of the residential and commercial PAFs prefer to 
resettle near their previous place of residence and business. Based on the collected data there are 2739 
affected residential and commercial PAFs are to be rehabilitated properly. Resettlement requirements for 
the project can be categorized for Encroachments / Slum Dwellers on public land, Legal Title Holders / 
Occupants of Formal Buildings, Footpath Occupiers / Licensed Stall Holders on public land, and Others 
(Govt.). The finalization for selection of Resettlement site would be taken in consultation of PAFs, MMRC 
officers and other concerned Departments. 
8.2     RESETTLEMENT OPTIONS 
Resettlement requirements for the project can be categorized for   
1. Encroachments / Slum Dwellers on public land,  
2. Legal Title Holders / Occupants of Formal Buildings,  
3. Footpath Occupiers / Licensed Stall Holders on public land, and  
4. Others (Govt.). 
5. Formal legal buildings 
Resettlement and Rehabilitation may be considered as per the availability of land.  
A strategy needs to be finalized for resettlement of the PAPs of category - 2 - Legal title holders/ Legal 
Occupants of formal buildings. 
MMRC has appointed M/S Catapult Realty Consultants for planning local area resettlement options for the 
legal title holders at Kalbadevi and Girgaon station areas and make assessment for their resettlement even 
by including host tenements of adjacent buildings for making the resettlement issue viable with proper 
planning. They will draw a plan and submit their comprehensive recommendation/suggestions for 
catering the need of above mentioned two localities. MMRC will finalize the decision of re-development of 
the area. This will have additional impact on number of PAPs and also the cost.   
 
8.2.1 Encroachers and slum Dwellers on public land: 
Majority of PAPs are from this category, it will be possible to resettle them as per the MUTP R&R Policy, 
in the ready tenements located R&R colonies at following locations: 
1. Premier, Kurla (West) * 
2. Chakala, Andheri (East)* 
3. Antop Hill, Wadala 
4. Kanjurmar (East) P2 
5. Hariyali Village, Kanjurmarg (East) 
6. Durga Nagar, Majas 
* Subject to approval from state Govt. 
Details of these colonies are given in table 8.1 to 8.7. "
101,PDF page 101," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 82
    
TABLE 8.1 
DETAILS ABOUT RESETTLEMENT SITE AT PREMIER KURLA (WEST) 
 
1 No. of Buildings constructed 01, Building no.10 ( A to F wings). 
2 Type of Construction G+12. 
3 Total   number of Tenements 556 
4 Carpet area each of residential 
tenement 
269 Sq. ft. 
5 Cost per residential tenements Land and buildings procured from Private 
Developer against TDR. 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is  
₹ 32,22,500/- (₹128,900/ sq. m.) 
6 Cost per commercial tenements Land and buildings pro cured from Private 
Developer against TDR. 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is  
₹ 38,39,076/- (₹1,83,600/- per sq. m.) 
7 Social amenities A Society Office, Balwadi, Welfare Centre etc. 
Note: The amounts for tenements at Kurla West (Table 8.1) are values and not costs. 
 
 
TABLE 8.2 
DETAILS ABOUT RESETTLEMENT SITE AT CHAKALA, ANDHERI (EAST)  
1 No. of Buildings constructed 3 
2 Type of Construction ST+13, G+13 and G+15  
3 Total   number of Tenements 1300 Residential + 8 Commercial. 
4 Carpet area each of residential 
tenement 
269 Sq. ft. 
5 Cost per residential tenements Land and buildings procured from Private 
Developer against TDR. 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is  
₹ 41,93,500/- (₹ 1,67,740/ sq. m.) 
6 Cost per commercial tenements Land and buildings procured from Private 
Developer against TDR. 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is  
₹ 69,19,119/- (₹3,30,900/- per sq. m.) 
7 Social amenities A Society Office , Balwadi  and Welfare Centre  
Note: The amount for tenements at Chakala, Andheri East (Table 8.2) are values and not costs. 
 
TABLE 8.3 
DETAILS ABOUT RESETTLEMENT SITE AT ANTOP HILL, WADALA 
1 No. of Buildings constructed 1 
2 Type of Construction G+7 "
102,PDF page 102," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 83
    
3 Total   number of Tenements 34 
4 Carpet area each of residential 
tenement 269 Sq. ft. 
5 Cost per residential tenements 
Land and buildings procured from Private 
Developer against TDR. 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is  
₹ 22,90,000/- (₹ 91,600/ sq. m.) 
6 Social amenities A Society Office, Balwadi and Welfare Centre 
                        Note: The amount for tenements at Antop Hill, Wadala (Table 8.3) are values and not costs. 
 
TABLE 8.4 
DETAILS ABOUT RESETTLEMENT SITE AT KANJURMARG (EAST) P-2 
1 No. of Buildings constructed 1 
2 Type of Construction G+15 
3 Total number of Tenements 94 
4 Carpet area of residential 
tenements 269 Sq. ft. 
5 Cost per residential tenements 
Land and buildings procured from Private 
Developer against TDR. 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is   
₹ 32,35,500/-(₹ 1,29,420/- per sq. m.) 
6 Social amenities A Society  Office,  Balwadi  and  Welfare Centre  
Note: The amount for tenements at Kanjurmarg (East) P-2 (Table 8.4) are values and not costs. 
 
TABLE 8.5 
DETAILS ABOUT RESETTLEMENT SITE AT HARIYALI VILLAGE, KANJURMARG (EAST)  
 
1 No. of Buildings constructed  4 
2 Type of Construction  G 
3 Total number of Tenements  10 
4 Carpet area of 
commercial tenements  225 Sq. ft. 
5 Cost per commercial tenements 
Land and buildings procured from Private Developer 
against TDR. 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is  
₹ 33,57,937/- (₹ 1,60,590/- per sq. m.) 
7 Social amenities A Society  Office,  Balwadi  and  Welfare Centre  
Note: The amount for tenements at Hariyali Village, Kanjurmarg (E.) (Table 8.5) are values and not costs. 
 
 
 
 
 "
103,PDF page 103," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 84
    
TABLE 8.6 
 
DETAILS ABOUT RESETTLEMENT SITE AT DURGA NAGAR, MAJAS 
 
1 No. of Buildings constructed  4 
2 Type of Construction  G+7 
3 Total number of Tenements  12 
4 Carpet area of 
commercial tenements  225 Sq. ft. 
6 Cost per commercial tenements 
Land and buildings procured from Private Developer 
against TDR. 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is  
₹ 36,82,251/- (₹1,76,100/- per sq. m.) 
Note: The amount for tenements at Durga Nagar, Majas (Table 8.6) are values and not costs. 
 
 
TABLE 8.7 
 
DETAILS ABOUT RESETTLEMENT SITE AT Kalbadevi-K3 Building-(Kalbadevi Heights). 
 
1 No. of Buildings constructed  1. 
Basement (Services),  
G+1 (Commercial & Amenities) 
2nd & 3rd (Services) 
4th To 37th (Residential) 
2 Type of Construction  G+37. 
3 Total number of Tenements  291 
4 Carpet area of 
residential tenements  405 sq.ft, 430 sq.ft, 500sq.ft, 550sq.ft. 
5 Cost per residential tenements Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is ₹ 2,32,890/- per sq. m. 
6 Cost per commercial tenements 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is  
₹3,63,600 per sq. m. for shops 
7 Social amenities Society Office, Mechanized Parking Tower, Gym, 
Integrated with Metro Structure below 
Note: The sizes of the tenements are different therefore the Ready Reckoner Rate for per square meter is 
mentioned for the value of tenements at Kalbadevi K3 Building (Table 8.7). 
 
TABLE 8.8 
 
DETAILS ABOUT RESETTLEMENT SITE AT G3 Building (Girgaon Heights). 
1 No. of Buildings constructed  1. 
Basement (Services),  
G+1 (Commercial & Amenities) 
2nd & 3rd (Services) 
4th To 37th (Residential) 
2 Type of Construction G+48. 
3 Basements (Parking. & Services) 
Ground to 7th (Comm. & Part Services)  
8th & 9th (Comm., Services & Amenities)  
10th to 18th (Resi. & Comm.) + 19th to 48th (Resi.) 
3 Total number of Tenements  471 (residential)+137 (Commercial). 
4 Carpet area of 
residential tenements  405sq.ft., 500sq.ft., 550sq.ft., 600sq.ft., 700sq.ft. "
104,PDF page 104," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 85
    
5 Cost per residential tenements 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020 -2021 is  ₹ 2,69,590/- per sq. 
m. 
6 Cost per commercial tenements 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020-2021 is ₹ 4,96,100/sq.mt. for 
Shops and ₹ 4,54,500/sq.mt.  office. 
7 Social amenities 
Podium Garden, Society Office, Gym, Terrace Amenity 
Space, Commercial Centre, Integrated with Metro 
Structure below. 
Note: The amount for tenements at Girgaon G3 Building (Table 8.8) is value as per Ready RECKNER Rate 
PER Sq. mtr. and  not costs. 
 
 
TABLE 8.9 
 
DETAILS ABOUT RESETTLEMENT SITE AT K2 Building (Kalbadevi Commercial Centre).  
 
1 No. of Buildings constructed  1. 
Basement (Services),  
G+1 (Commercial & Amenities) 
2nd & 3rd (Services) 
4th To 37th (Residential) 
2 Type of Construction  G+16. 
3 Total number of Tenements  Commercial tenements 
4 Carpet area of 
commercial tenements 
 Fish Market + 21 Ancillary Shops, 33 Commercial 
Units, 
Office: 825.12 Sq.m Carpet Area (9th -16th Floor) 
5 Cost per commercial tenements 
Estimated Land + Building value of tenement as per 
Ready Reckoner, 2020 -2021 is ₹ 3,63,600/sq.mt. for 
shops and ₹3,39,500/sq.mt. for office 
6 Social amenities 
Society Office, Mechanized Parking Tower, Separate 
Access points for Market and Commercial floors 
above, Integrated with Metro Structure below 
Note: The amount for tenements at Kalbadevi K2 Building (Table 8.9)  is value as per Ready RECKNER Rate 
PER Sq. mtr. and  not costs. 
 
The location of resettlement sites are presented in Figure 8.1 to Figure 8.9. 
The typical floor layout plan of R&R buildings is given in Figure 8.8. 
 
 
 
 
 
 
 
 
 
 
 
 "
105,PDF page 105," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 86
    
 
FIGURE 8.1 
RESETTLEMENT SITE AT PREMIER KURLA (WEST) 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
106,PDF page 106," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 87
    
 
 
FIGURE 8.2 
RESETTLEMENT SITE AT CHAKALA, ANDHERI (EAST)  
 
 
 
 
"
107,PDF page 107," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 88
    
FIGURE 8.3 
RESETTLEMENT SITE AT ANTOP HILL, WADALA 
 
 
 
 
 
 
 
 
 
 
"
108,PDF page 108," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 89
    
FIGURE 8.4 
RESETTLEMENT SITE AT KANJURMARG (EAST), P-2 
 
 
 
 
 
 
 
 
 
 
"
109,PDF page 109," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 90
    
FIGURE 8.5 
RESETTLEMENT SITE AT Kalbadevi-K3 Building-(Kalbadevi heights). 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
110,PDF page 110," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 91
    
FIGURE 8.6 
 
RESETTLEMENT SITE AT G3 Building (Girgaon heights). 
 
 
 
 
 
 
 
 
 
 
 
 
"
111,PDF page 111," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 92
    
FIGURE 8.7 
RESETTLEMENT SITE  AT K2 Building (Kalbadevi Commercial Centre). 
 
 
 
 
 
 
 
"
112,PDF page 112," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 93
    
FIGURE 8.8 
TYPICAL FLOOR PLAN 
 
 
In case of local Slum Rehabilitation Scheme covering the PAPs (like in the case of MIDC & BKC), the MMRC 
could give NOC for the Scheme subject to timely clearance of land required for Metro -3 project by the 
developer. Alternatively, PAPs will be provided permanent alternative accommodation to join Slum 
Rehabilitation Scheme later by surrendering tenements to MMRC. 
8.2.2 Legal Title Holders and Occupants of Formal Buildings: 
In-situ redevelopment policy is approved for the rehabilitation of affected families of Kalbadevi and 
Girgaon Metro Stations. The In -situ rehabilitation will be done as per MCGM DC regulation 33/7. Three 
multistoried buildings will be constructed integrated with Kalbadevi and Girgaon Metro Stations.  
The process of In-situ redevelopment of affected buildings at Kalbadevi K2 Block and K3 Block, Girgaon 
G3 Block has been initiated. The detailed scheme is prepared by  Architect Consultant and same is 
submitted to Statutory Authorities for approval. The In -situ scheme of residential and Non -residential 
PAPs of Kalbadevi and Girgaon Metro station is as follows: 
(1) “Kalbadevi Heights (K3 Block)” at Kalbadevi - The Building wi th composite allocation of 
Residential and non-residential PAPs. 
(2) “Kalbadevi Commercial Centre (K2 Block)” at Kalbadevi- The Building with fully non-residential 
allocation along with Fish market. 
(3) “Girgaon Heights” at Girgaon  (G3 Block) – The Building with composite allocation of Residential 
and non-residential PAPs 
The Contractor for Construction of residential cum commercial high rise building at Kalbadevi (“Kalbadevi 
Heights”) has already been appointed. Appointment of Contractor for construction of high rise buildings 
for “Girgaon Heights” is in progress. 
 
 
"
113,PDF page 113," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 94
    
8.2.3 Footpath Occupants / Licensed Stall Holders:  
Most of these are small commercial stalls within the ROW on roads or footpaths, which are dependent on 
their business on pedestrian clients. Hence these stalls are relocated in the existing ROW just outside the 
area affected by the station works. The planning for such relocation was carried out with the help of 
engineering team and in consultation with the MCGM. In cases, where such relocation was not feasible, 
MMRC offered the PAPs available resettlement options irrespective of their acceptability.  
8.2.4 Others (Government structures):  
The resettlement options for PAPs at Vidhan Bhavan (Government and political party offices), MIDC 
(Police Quarters) and Aarey Colony (Office Staff Quarters) are proposed to be worked out through 
negotiations as a part of land transfer arrangements, which may involve construction of new buildings on 
same plot (unaffected part) or adjacent lands of the owner. 
Transit accommodation for the current occupants is provided by MMRCL.  
All the government structures have been relocated and resettled in a proper manner. 
  "
114,PDF page 114," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social            Impact Assessment Report (Volume - I)   Page 95
    
9. IMPLEMENTATION SCHEDULE 
9.1       BACKGROUND 
The implementation schedule for resettlement plan has been scheduled as per the overall project 
implementation. It has been decided to commence civil works after 70% of land required for the project 
is obtained through acquisition, transfer etc. Public consultation, internal monitoring and grievance 
redress shall be underta ken intermittently throughout the project duration. However, the schedule is 
subject to modification depending on the progress of the project activities. As part of advance actions, 
MMRC has established the GRC, and initiated the resettlement implementatio n. The R&R activities of 
proposed project are divided into three broad categories based on the stages of work and process of 
implementation. The details of activities involved in these three phases are project preparation phase, 
resettlement phase and Monitoring and Evaluation (M&E) phase. 
9.2     PROJECT PREPARATORY STAGE (PRE-IMPLEMENTATION STAGE) 
Identification of required land for acquisition, census socio -economic survey, preparation and 
review/approval of SIA, disclosure of SIA, establishment of GRC and preparation of resettlement site will 
be major task during the preparatory stage. 
9.3      IMPLEMENTATION STAGE 
The Land Acquisition and Resettlement Plan (LARP), at this stage, needs to be approved and will be 
disclosed to the PAPs. Upon the approval of LA RP, all the arrangements for fixing the compensation and 
the disbursement need to be done which includes payment of all eligible assistance; relocation of PAPs; 
site preparation for delivering the site to contractors for construction and finally commenceme nt of the 
civil work. Considering the lengthy and time taking process for land acquisition, this step has been taken 
by the MMRC in advance which is being followed as per the Metro Railways Construction Act. Internal 
monitoring will be the responsibility o f MMRC which will start in early stage of the project when 
implementation of LARP starts and will continue till the completion of the implementation of LARP. MMRC 
will be responsible for carrying out the monitoring on half yearly basis. Mid-term and end-term evaluation 
will be done by an Independent Evaluation Agency (IEA). 
9.4      IMPLEMENTATION SCHEDULE 
LARP for the proposed metro rail project including various sub tasks and timeline matching with civil 
work schedule is prepared and presented in Table 9.1. 
 
 
 
 
 
 
 "
115,PDF page 115," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social Impact Assessment Report (Volume - I)   Page 96
    
9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12 1 2 3 4 5 6 7 8 9 10 11 12
A.
1 Identification of required land for acquisition
2 Census & Socio‐economic survey
3 Community /Public Consultation
4 Preparation of Draft SIA
5 Submission of Revised SIA
6 Review/Approval of SIA
7 Information Brochure in local language (Hindi & Marathi)
8 Disclosure of SIA
9 Establishment of Grievance Redress Committee
10 Preparation of Resettlement Site#
11 Additional Census and Socio‐economic Survey based on final alignment
12 Finalization of updated SIA
B.
1 Notification of Land Acquisition
2 Joint Measurement Survey
3 Draft‐notification by GoM
4 Suggestion and objection by PAPs 
5 Hearing by Competent Authority
6 Declaration of award of compensation (Final Notification)
7 R&R Provision & Shifting of PAPs
1 Consultation and allotment of resettlement site for  Non‐title holders
2 Shifting of PAPs
1 Grievance redress
C.
1 Internal Monitoring
2 External Evaluation
Project Preparation Stage
Monitoring and Evaluation (M&E)
Construction of Permanent Rehabiliation Accomoodations for the PAPs of Kalbadevi and Girgaon
# Applicable only for PAPs shifted to Resettlement Colonies.
2018
Sr. No.
Compensation for title holder
Resettlement assistance for non‐title holder 
2016
Actions
2014 2015
Grievance redress
2017
Land Acquisition & Resettlement Plan Implementation
Permanent Shifting of Kalbadevi and 
Girgaon PAPs 
Mid- Term 
Evaluation
End-Term 
Evaluation
2022
Implementation Schedule of Land Acquisition and Resettlement
2019 2020 2021 2023 2024 2025
Table 9.1 
 
 
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 "
116,PDF page 116," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social        Impact Assessment Report (Volume - I)   Page 97
    
CHAPTER 10 RESETTLEMENT ASSISTANCE PLAN AND COST ESTIMATE 
10.1 BACKGROUND 
This chapter presents an overview of eligibility for entitlement, valuation of and compensation for losses, 
income restoration and cost estimates . The cost estimate for land and structures is based on the actual 
payments done as per the valuations conducted by Competent Authority. The budget is indicative and for 
some of the expenses to be incurred, costs will be updated and adjusted to inflation rate as the project 
continues and during implementation. It is pertinent to note that the final compensation amount for most 
of the lands acquired and structures has been determined by the Competent Authority under MMRDA Act, 
1974.  
10.2 VALUATION AND COMPENSATION FOR LOSSES 
Land requirements have been kept to the barest minimum and worked out on area basis. A cquisition of 
private land has been minimized as far as possible. Private land for metro rail project shall be acquired by 
MMRCL. 
10.3 COMPENSATION FOR LAND & STRUCTURE 
The Compensation for Land and Structures thereon has been considered as per the market value . The 
tabular statement for detailed acquisition of land and loss of structure is given in table 3.2. The total cost 
of private land plus building for compensation has been presented in capital cost estimate. The cost 
including contingencies for private land plus building. Please refer table no. 10.1. 
10.4 REPLACEMENT COST FOR NON-TITLEHOLDERS & TITLE HOLDERS 
Rehabilitation of residential and non-residential non-titleholders PAFs will be done by MMRC. PAFs losing 
residential units shall be offered tenements each at any R&R site. PAFs losing non-residential units shall 
be offered up to 225 sq. ft. shop area. The non -residential PAPs losing over 225 sq. ft., will have a choice 
to purchase additional area beyond 225 sq. ft. and up to 750 sq. ft. at market cost of each site according to 
their eligibility as per R&R policy. Please refer table no. 10.1. 
Relocation to the non-title holders have been given to the extent 269 Sq. ft. instead of 225 Sq. ft. as mention 
earlier. 
MMRC has decided to provide relocation for Kalbadevi and Girgaon area in the vicinity of Kalbadevi and 
Girgaon. The size of the premises for relocation are stated hereunder:  
Existing Carpet Areas Residential (in Sq. Ft.)  Proposed Carpet Area Residential (in Sq. Ft.) 
Less than 202.5 Sq. ft.     405 Sq. Ft. 
202.5 sq. ft. to 300 sq. ft.    Double the existing carpet area of unit 
300 sq. ft. to 444.5 sq. ft.    600 sq. ft. 
More than 444.5 sq. ft.    35% extra carpet area of the unit  
Existing Commercial units are proposed to get 20% increase in the existing carpet area of 
the commercial unit. 
10.5 SHIFTING ALLOWANCE 
For each of the displaced project affected family on Government lands has been provided transportation 
facilities for shifting of household materials and belongings etc. For the title holders or legal tenants in "
117,PDF page 117," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social        Impact Assessment Report (Volume - I)   Page 98
    
Kalbadevi and Girgaon have been paid Rs. 25,000 for shifting to temporary accommodation. For shifting 
back to Permanent Alternate Accommodations, the PAFs of Kalbadevi and Girgaon would be paid shifting 
allowance of one-time Rs. 35,000. Please refer table no. 10.1. 
10.6 COMMUNITY OPERATED FUND 
For those who permanently lose their jobs, the rehabilitation package shall include access to employment 
information through employment exchange and training facilities. Moreover, community operated fun d 
will be created to provide seed capital and other loans. Community operated fund could be linked with 
community saving programs; the fund could be controlled and monitored by the community with the 
assistance of Non-Governmental Organization (NGO).  
For the PAFs on Govt. lands, MMRC has funds at the rate of Rs. 20000/unit to the society for further 
maintenance etc.  
MMRC also offered for employment generation and jobs, however, the response from PAFs was very poor.  
10.7 RELOCATION OF RELIGIOUS PROPERTY 
About Seventeen religious’ structures are affected due to the proposed project. The rehabilitation benefit 
will be provided as per JICA guidelines.  
Please refer table no. 10.1. 
10.8 RELOCATION OF OTHER COMMUNITY RESOURCES 
It is observed from the study that total 103 other structures (including 13 public toilets) are affected. A 
lump sum amount has been considered for relocation of community’s properties. Please refer table no. 
10.1.  
10.9 COMPENSATION FOR ECONOMIC LOSSES: 
Every effort is being made to relocate the affected households to nearby site and thus avoid cutting access 
to existing employment and income earning sources.  
a) If the relocation of workers/ employees results in an increase in travel distance to reach the 
original place of work or new place of work, a lump sum compensation not exceeding twelve 
quarterly season tickets for such excess distance by suburban railway at the time of resettlement 
shall be paid to such workers / employees subject to actual verification of extra expenditure 
incurred. 
b)  If it turns out to be impossible to continue present occupation or where workers/ employees/ 
entrepreneurs permanently lose their source of livelihood, because of displacement, a lump sum 
compensation equivalent to one year's income be given to such workers/ emplo yees/ 
entrepreneurs at the rates to be determined by the R & R implementing agency. 
c) Vulnerable households such as women headed households, handicapped and the aged will be 
extended an additional package of rehabilitation services to help them overcome the difficulties 
on account of resettlement. This will include preference in allotment of dwelling units on the 
ground floor for the handicapped and preference in sanctioning of loans from the fund mentioned "
118,PDF page 118," 
                                                                                                       General Consultant for Mumbai METRO LINE 3 
Updated Social        Impact Assessment Report (Volume - I)   Page 99
    
below. Any further assistance required for vulnerabl e PAPs will be determined during 
resettlement. 
d) For those who permanently lose their jobs, the rehabilitation package shall include access to 
employment information through employment exchange and training facilities. Moreover, 
community operated fund will be created to provide seed capital and other loans. Community 
operated fund could be linked with community saving programs. The fund could be controlled 
and monitored by the community with the assistance of Non-Governmental Organization (NGO). 
10.10 COST ESTIMATE FOR R&R 
The cost for implementation of Resettlement and Rehabilitation Plan is given in Table 10.1. The total cost 
for R&R implementation plan is ₹ 2,11,082 Lacs. 
TABLE 10.1 
COST FOR RESETTLEMENT & REHABILITATION 
 
Sr. No. Particulars Total  
A LAND AND PREMIUM EXPENSES 
 
1 Land Acquisition and Compensation Cost 50,680.0 
2 Fungible FSI premium + TDR Cost  + Premium FSI Cost  7,470.0 
  Total (A) 58,150.0    
B APPROVAL EXPENSES  
 
1 Scrutiny Fees, IOD and other deposits (Approximates) 1,260.0 
2 Development Cess (BUA- Plot Area x 1.33) x 6050 3,570.0 
3 Staircase and Lift Premium (30% x Sale FSI x 25% x RRR x 10%) 890.0 
4 Open Space Deficiency (Approximate) 380.0 
5 Labour Cess (1% on Total Construction BUA i.e Rehab, Sale and Parking 
(F+G+H)  
160.0 
6 Water + Sewerage (Rs.285 / Sq. Mtrs of Total BUA + 70% Sewerage) 470.0 
7 Development Charges Land Component (1%) + Const. Component (4%)) 1,690.0 
8 Miscellaneous Expenses (Approximate) 1,530.0 
9 Assessment Charges (Approximate) 2,680.0 
  Total (B) 12,630.0    
C REHABILITATION AND RESETTLEMENT EXPENSES 
 
1 Rent towards PAPs accommodation 35,770.0 
2 Compensation to PAPs 1,310.0 
3 Corpus - 
4 Shifting & Brokerage  760.0 
5 S.D. Registration of Tenant Agreements (6% of Rent and Brokerage) 1,010.0 
6 Maintenance and Repairing Expenses 1,920.0 
7 Site Expenses (Festivals/ Local nuisance/ Others + Site Offices) 810.0 
8 Relocation of Religious Structures  20.0 
9 Reallocation of Community Resources 500.0 
10 PAP related miscellaneous expenses 360.0 "
