page,reference,text
11,PDF page 11," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction        0.2 
 
acquisition of 45.81 ha of land. Out of the total land, 41.087 ha is Government land and 4.72 
ha is private land. Out of the total governm ent land, 28.297 ha is for permanent use and 
12.79 ha is identified for temporary use. Out of total 4.72 ha of private land, 3.43 ha is for 
permanent use and 1.29 ha of land is for temporary use.  
 
 
0.1.4  Objective of SIA and RAP 
 
The objective of Social Impact Assessment is (i)to prepare a complete inventory of 
structures, affected families and persons,(ii) to  identify social impacts and (iii)to prepare 
Resettlement Action Plan (RAP). The SIA includes RAP is based on an integrated and 
holistic approach to deal with project impacts and aims at rebuilding lives and livelihoods of 
those affected as quickly as possible. 
 
0.2 STUDY APPROACH AND METHODOLOGY   
 
Census socio-economic survey was conducted in  association with SPARC, a local NGO in 
the corridor of impact zone to identify the affe cted structures, families/persons and list out 
the adverse impacts of the project. The SIA which includes RAP has been prepared in 
accordance with the JICA guidelines for Envi ronmental and Social Consideration, 2011 and 
Resettlement and Rehabilitation Policy for Mumbai Urban Transport Policy, 1997.The 
methodology adopted to prepare SIA report was desk research, site visits and information 
dissemination, enumeration of structure and mapping, socio-economic survey, compilation, 
verification and analysis of data, public consultation at local and City level. 
 
0.3 IMPACTS AND INVENORY OF LOSS 
 
The project will require acquisition of 45.81 ha of land for construction of different 
components. 41.087 ha of land is under government possession and remaining 4.72 ha of 
land is under private ownership. Total 1128 structures will be affected out of which 837 are 
residential, 236 commercial including 70 industrial establishments, 36 residential cum 
commercial. In addition to this there are 19 other structures affected which consists of 10 
public toilets, four religious structures temples and five others (i.e, one pump houses, one 
credit society, one sub-station, one community stage and one electricity cabin). There are 
364 PAFs found locked and non-responsive which would be verified before issue of identity 
cards and the data about them shall be updated.  
 
0.4 SOCIO-ECONOMIC PROFILE 
 
The socio-economic survey results indicate that sex ratio is 871 female per 1000 males. 
Majority of the surveyed families are Hindu followed by Muslim. Majority of families (44%) 
speak Marathi as mother tongue followed by 37.8% who speak Hindi. The average age of 
family members is 32.60 years. Majority of surveyed family members  are married. Majority 
of families are found as nuclear. About 87% of surveyed people are literate and majority of 
them have studied up to secondary and higher secondary level. Average family income is 
Rs.11,116.58/- per month and expenditure is Rs.6700/-.Majority of affected persons are "
12,PDF page 12," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction        0.3 
 
engaged in private service. About 77% of persons work at fixed station. People use Bus and 
Train as mode of travel. 
 
0.5 PUBLIC CONSULTATION  
 
Public consultations were organised at six project affected areas namely Girgaon,Acharya 
Atray Chowk,Dharavi,Santacruz,Marol Naka and MIDC during January-April,2012. About 
268 persons who represent different community  and society participated in the consultation 
process at community level. In addition to this public consultation also organised at City level  
on 11
th April,2012 for inviting suggestions and objections from different stakeholders on 
environment and social issues of the proposed project. About 200 stakeholders were 
attended the meetings. The major social issues  raised by the people were land acquisition, 
demolition of structures, displacement, compensation, job opportunities, relocation of 
religious places and changing of alignment, social amenities at R&R sites, and special 
scheme for Adivasi.  
 
0.6 RESETTLEMENT POLICY  AND LEGAL FRAMEWORK 
 
The Resettlement and Rehabilitation Policy for Mumbai Urban Transport project, 1997(as 
amended in December 2002) shall be used for the propose of compensation. The policy 
ensures meaningful consultations with stakehol ders in planning and implementation of the 
resettlement program and make rehabilitation and resettlement plan more participatory. The 
non-resident land owners are eligible for market value of the land and building according to 
Land Acquisition Act, 1894. The resident land owners are entitled to tenements of area 
measuring 20.91 sq.m in R&R colony. The policy offers two resettlement options to the non-
title holders. First is township plot of 25 sq.m with replacement cost of lost structure and 
second option is a tenement of 20.91 sq.m in multi-storeyed buildings. Vulnerable 
households are given additional package of rehab ilitation services. Provision of employment 
and training for those who permanently lose their jobs. 
 
0.7 INSTITUTIONAL ARRANGEMENT 
 
The Project Management Unit (PMU) of Mumbai Metropolitan Region Development Authority 
(MMRDA) is overall responsible for implem entation of resettlement and rehabilitation 
component of the project. The PMU will coordi nate with all implementing agencies like PMC, 
NGO,R&R Supervision Consultant and Public Rela tion Consultant and  supervise their work 
and monitor the progress of the project. Social Development Cell (SDC) of MMRDA shall 
look after land acquisition and rehabilitation activi ties of the project. The responsibility of 
NGO will be assisting MMRDA in implementation of R&R activities. The implementation of 
resettlement and rehabilitation activities will be monitored through Quarterly Progress 
Reports (QPR) which will be prepared by SDC of MMRDA with the assistance of NGO. A 
consultant will be appointed by MMRDA to carry out due diligence in the implementation of 
R&R programme as per the provisions of MUTP,2007 through periodic monitoring . The 
Public Relation Consultant shall coordinate wi th PR agency in information sharing on the  "
13,PDF page 13," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction        0.4 
 
R& R activities. Grievance Redress Committee will be formed at field and senior level. Field 
level GRC shall address grievances relating to individual eligibility and entitlements, whereas 
senior level GRC shall review decisions of field level GRC on grievance petitions filed by 
PAP not satisfied with the field level verdict. 
 
0.8 RELOCATION AND RESETTLEMENT SITE 
 
MMRAD has indicated probable sites for rehabilitation of affected families at two locations 
namely (i)Bhakti Park,Wadala,(ii)Natwar Parekh,Gowandi which has been developed under 
Mumbai Urban Infrastructure Project(MUIP).The PAFs losing residential and commercial 
units shall be offered tenements of 225 sq.ft. T he PAFs of Dharavi shall have the option to 
shift to Bhakti Park,Wadala and the PAFs of Santacruz,Marol Naka,MIDC,Acharya Atray 
Chowk,Grant Road,Girgaon and Kalbadevi have option to shift to Natwar Parekh,Govindi. 
 
0.9 IMPLEMENTATION SCHEDULE 
 
The R&R activities of the proposed project ar e divided in to three broad categories based on 
the stages of work and process of implementation. In the project implementation phase, 
identification of required land for acquisiti on, census & socio-economic survey, public 
consultation, preparation and review/approval of draft RAP, disclosure of RAP, 
establishment of GRC and preparation of resettlem ent site shall be carried out. Activities like 
notification of land acquisition, valuation of structure, payment by competent authority, 
shifting of PAPs shall be taken up during RAP implementation. During monitoring and 
evaluation phase internal monitoring will be carried out by MMRDA and mid and end term 
evaluation will be carried out by an independent evaluation agency. 
 
0.10 COST ESTIMATE 
 
The budget is indicative and cost will be updated and adjusted to the inflation rate as the 
project continues and during implementation. The total cost of proposed metro rail project for 
resettlement and rehabilitation of project affected families would be Rs.3469.37 million. 
 
0.11 MONITORING AND EVALUATION 
 
Implementation of resettlement action plan will  be monitored by internally and evaluated by 
externally. MMRDA will be responsible for in ternal monitoring whereas mid and end term 
evaluation will be conducted by independent evaluation consultant. The PMU of MMRDA is 
responsible for supervision and implementa tion of the RAP and will prepare monthly 
progress reports on resettlement activities. Independent Evaluation Consultant will submit 
mid and end term evaluation report to MMRDA and JICA and determine whether 
resettlement goals have been achieved, more im portantly whether livelihoods and living 
standards have been restored/ enhanced and suggest suitable recommendations for 
improvement. "
14,PDF page 14," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction    1 
 
CHAPTER-1 
INTRODUCTION  
1.1 BACKGROUND 
 
Mumbai is the financial capital of India, whic h is identified by higher growth in economy as 
well as population. Mumbai Metropolitan Region (MMR) is one of the fast growing 
metropolitan in India. MMR covers an area of 4355 sq.km, which includes 8 municipal 
corporations, 13 municipal councils and 996 vi llages. The projected population of MMR shall 
be around 34 millions, however employment opportunities estimated about 15.3 millions in 
year 2031. The increasing population requires fa ster transportation to avoid delay in work 
and to avoid decongestions in the region. The existing transport system of city is not 
considered capable of bearing the upcomi ng transportation strains. Thus, upgrading 
transport system is imperative for rapid gr owth and economic development in Mumbai 
Metropolitan Region (MMR). The expansion of road network in Mumbai is not possible as it 
requires large land acquisition leading to huge displacement of the people. Mumbai desires 
to be one of the globally competitive cities in  the world but falls short on several grounds i.e. 
transportation inadequacy is the most promi nent. The geographic formation of the city 
makes the expansion of transportation slow which does not match with the demand of fast 
growing city. In order to improve the overall traffic and transportation in Mumbai/Mumbai 
Metropolitan Region (MMR) and meet the futu re travel demand, the Government of 
Maharastra through MMRDA has identified me tro mode of transport as efficient, 
economically viable and environmentally frie ndly mass transport system. MMRDA has 
proposed metro network to meet the transporta tion requirement with the existing land 
resource available for present use with a nom inal land requirement and fewer involuntary 
displacement.  
 
In 2004, DMRC has prepared a master plan for development of metro network in Mumbai. 
The master plan proposes total length of 149.97 km for metro network development. It is 
planned in three phases of development, phase I to be completed during 2005-2011; phase 
II to be completed in 2011-2016; and phase III in 2016-2021. Yet Mumbai has not witnessed 
any metro rail operation, however, Versova –A ndheri- Ghatkopar section of metro rail is 
under construction. Line II, Char kop-Bandra-Mankhurd section shall be started after CRZ 
clearance. Line III Colaba-Bandra-SPEEZ, under present study, is 33.508 in length. 
 
1.2 BENEFITS OF THE PROJECT  
 
The proposed project corridor shall have t angible and non-tangible benefits. The proposed 
project shall contribute to reduce in road tra ffic and road stress, fuel consumption, air 
pollution, travel time, vehicle operating cost, accidents and road maintenance. The proposed 
metro shall increase mobility, better accessibil ity to facilitates the influence area, increase 
economic stimulation in the micro region of infrastructure, increase business opportunities, 
improve aesthetics and image of the city. Overall the metro rail project shall change the 
transportation face of MMR.       "
15,PDF page 15," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction    2 
 
1.3  PROJECT DESCRIPTION  
The proposed metro rail will facilitate the commut ers to travel from South Mumbai to Airport 
via Mahim-BKC. It will also provide direct access to the economic hubs such as BKC, MIDC 
Industrial Estate, SEEPZ and famous landmarks such as Kalina University, Mahalaxmi etc. 
Table 1.1 has indicated that the proposed metro rail network lengths for all three phases as 
per the master plan and amendment plan. Figure 1.1 indicates the proposed lines indicated 
and decided in the Mumbai Metro Master Plan. The Detailed Project Report for line 3 
(Colaba – Bandra) of Mumbai Metro Phase – 1 was prepared in October, 2007 and for Line 
6 (Mahim – BKC – SEEPZ – Kanjur Marg ) of Phase III in April, 2011. MMRC intends to 
implement Line 3 and Line 6 as one corridor i.e. Colaba – Bandra – SEEPZ which is 
proposed as fully underground keeping in consideration of social and environmental aspects. 
Since the corridor is planned fully underground either on the edge of existing road or along 
the median of the road, there will be no or least disruption to existing services/traffic 
movement.  
 
TABLE 1.1 
CORRIDOR, LENGTH AND PERIOD FOR IMPLEMENTATION IN MUMBAI 
 
 
 
 
PHASE I 
CORRIDOR LENGTH PERIOD FOR 
IMPLEMENTATION as per 
Master Plan
as per 
amendment
Versova-Andheri-Ghatkopar  
67.27 
 
 
79.36 km 
 
2005-2011 
Charkop-Bandra-Mankurd 
Colaba-Bandra 
PHASE II Charkop-Dahisar (East)  
19.90 
 
19.90 
 
2011-2016 
Ghatkopar-Mulund 
 
PHASE III 
 
BKC-Kanjurmarg  
 
 
62.8 
 
 
 
43.3 
 
 
 
2016-2021 
Andheri(East)–Dahishar (East) 
Hutatma Chowk – Ghatkopar 
Sewri - Prabhadevi 
Total 149.97 142.56  
 
The proposed metro rail project for 33.51 km in length is divided into six sections as 
indicated in Table 1.2. Figure 1.2 shows the proposed Colaba –Bandra-Speez metro 
corridor. The rail level of the metro line under study is proposed to be kept at least 15 m 
below ground level at station and in tunnel portion. Rock is available at a depth of 2.10 m to 
10.0 m from the ground level along the alignment. The rail level will be kept at such level to 
have a minimum of 6 m rock cushion available over the tunnel. This will facilitate to avoid 
underground utilities and building foundations. Total number of stations are 27, which is 
underground, no stations are at grade or elevated.  
 
 
 
 
 "
16,PDF page 16," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction    3 
 
FIGURE 1.1 
MUMBAI METRO MASTER PLAN 
 
 
 
 "
17,PDF page 17," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction    4 
 
TABLE 1.2 
MAJOR SECTIONS OF METRO CORRIDOR (LINE III) 
 
S.NO. MAJOR SECTIONS LENGTH IN KM 
1 Colaba/WTC/Cuffe Parade to CST 4.475 
2 CST to Science Museum 7.000 
3 Science Museum to Mahim 7.000 
4 Mahim to Airport 7.000 
5 Airport Region 5.000 
6 Airport to SEEPZ 3.033 
Total 33.508 
 
The proposed metro rail has design s peed 80kmph and schedule speed is 30 kmph. 
Traction system is 25 KV AC, power demand (MVA) is 65-48 MVA in 2016, and receiving 
sub station shall be at Colaba (Cuffe Parade) , Race Cource and Dharavi. 3.2 m (maximum) 
wide modern rolling stock is with axle load 17t . The seating arrangement is longitudinal for 
1178 passengers in four coaches train unit. The over all capital cost at September 2011 
price level, including general charges @ 5% and 3% contingencies on all items except land, 
structures, octroi, insurance and stamp duty, as per DPR, has been calculated as Rs. 
19,5981 millions . A two tier organisation with well defined responsibilities for project 
execution shall be setup. Mumbai Metro Rail Corporation Limited (MMRC) is at the apex and 
the second level will be a project management team (General Consultant-GC). The GC shall 
be responsible for planning, design and full project management.      
 
1.4 LAND ACQUISITION AND RESETTLEMENT 
 
The proposed metro project requires land. The acquisition of land for the project shall 
displace people from their home, livelihood base, and business base. The land resource is a 
scarce commodity in Mumbai Metropolitan area s. The efforts have been made to keep land 
requirement to the barest minimum by so c hoosing the alignments that the acquisition of 
private property is minimal. The proposed project will involve acquisition of 45.81 ha of which 
only 4.72 ha is under private acquisition. However, the project will acquire very less (10.28% 
of total permanent land acquisition) residential and commercial land use. There are total of 
1057 structures occupied by 1442 PAFs. Out of the total PAFs 144 PAFs are titleholders and 
1298 PAFs are non-titleholders.  
 
 "
18,PDF page 18," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction    5 
 
 
FIGURE1.2 
PROPOSED COLABA – BANDRA – SEEPZ METRO CORRIDOR 
 
 
 
 
 
      
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
   "
19,PDF page 19," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction    6 
 
 
Land is mainly required for route alignment of rail tracks, station buildings, platforms, 
entry/exit structures, traffic integration, car shed, power sub-stations, ventilation shafts, 
depot, administrative buildings, property development and temporary construction depots 
and work sites etc. The identified land plots for acquisition are essentially required to 
complete the project. The land for acquisition is unavoidable, if project has to be completed.  
 
The acquisition of land for the proposed project involves relocation of shops, commercial-
cum-residential buildings, residential buildings and hutments along the corridor. 
Compensation for land acquisition, resettlement and rehabilitation shall be considered as per 
the provisions of Resettlement and Rehabilitation Policy for Mumbai Urban Transport Project 
(MUTP) 1997, as amended in December 2000.   
 
1.5 MINIMISING RESETTLEMENT 
   
Attempts have been made during the detailed design of the project preparation to minimize 
the land acquisition, resettlement and adverse im pacts on people in the project area through 
suitable engineering design. Steps have alr eady been made to confine the project area in 
the government land and in available Right of Way (ROW) where feasible. This has been 
done with proper consultation with the lo cal people and affected communities. Their 
suggestions have been incorporated in the design whenever technically feasible. However, 
there will be some unavoidable land acquisition for which adequate compensation has been 
considered. For the proposed work the following specific measures are taken to minimize 
resettlement in this project. 
 
¾ Selection of the project sites and its various components in the government land; and 
¾ Proper engineering design to avoid and minimize displacement and hence 
resettlement. 
¾ Prefer open land instead of habitation and building structures. 
 
1.6 OBJECTIVE OF RESETTLEMENT ACTION PLAN 
 
The Social Impact Assessment (SIA) study includes Resettlement Action Plan (RAP) which 
is based on the principle that the population affected by the project will be assisted to 
improve their living standards. Further, it also takes into account ways of avoiding or 
minimizing the impacts wherever possible by exploring other alternative project designs. 
Where displacement is unavoidable, people lo sing assets, livelihood or other resources, 
assistance is proposed for improving their living standards. The rationale behind preparing 
RAP as a part of SIA is not only to restore and improve the standard of living of PAPs but 
also bring qualitative changes in their life. Considering that the ultimate aim of RAP is to 
improve quality of life of the affected persons, it is important to assess the changes brought 
about by the project. Rehabilitation and Resettlement Policy for MUTP 1997 has been 
followed for the resettlement action plan. Since Japan International Cooperation Agency 
(JICA) will finance the project, the JICA guidelines on Environmental and Social 
Consideration has also been followed. "
20,PDF page 20," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Introduction    7 
 
1.7 JICA REQUIREMENTS  
 
According to JICA Guidelines for confirmation of Environmental and social Considerations, 
the proposed metro rail project is classified as  ‘Category A’. It includes projects in sensitive 
sectors or with sensitive characteristics and projects located in or near sensitive areas. The 
project is considered to have likely signific ant impacts on sensitive zones. Metro rail is 
similar to the “Road, Railways and Bridge” category project which is indicated in the JICA 
guidelines as ‘category A’ project, which requi res impact assessments of social settings of 
the project area.   
JICA considers it important to have a dialogue with the partners (the host country, local 
governments, borrowers and project proponents) for its confirmation of social considerations. 
The active participation of key stakeholders (loc al residents, project affected families and 
local NGOs) in all stages of the project are also desirable.  
 
1.8 THE REPORT 
 
The Social Impact Assessment report is presented in 11 chapters. The Chapter-1 is on 
Introduction of the project. Benefits of the project, project description, scope of land 
acquisition and resettlement, minimize resettlemen t, objectives of RAP, JICA requirements. 
Study approach and methodology is given in Chapter-2. Impacts and Inventory Loss 
including details of land and structure and probabl e significant social impacts is presented in 
Chapter-3. An analysis of Socio-Economic profile of project area and project affected 
families/persons is presented in Chapter-4. Public consultation is presented in Chapter-5. 
Resettlement Policy, legal and Administrative Framework is given in Chapter-6. Chapter-7 
is on Institutional Arrangement for implementation of resettlement action plan. Relocation 
and Resettlement Site Plan is given in Chapter-8.Implementation Schedule is presented in 
Chapter-9.Resettlement Assistance Plan and Cost Estimates are presented in Chapter-10. 
Finally Monitoring and Evaluation is given in Chapter-11. 
 
 
 
 
 
 
 "
21,PDF page 21," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Study Approach and Methodology   8 
 
CHAPTER-2 
STUDY APPROACH AND METHODOLOGY 
 
2.1 INTRODUCTION 
 
The objective of Social Impact Assessment (SIA) is to prepare a complete inventory of 
structures, affected families and persons, to identify social impacts, and to prepare 
esettlement action plan (RAP).  In order to capture data for the present exercise, both 
primary as well as secondary sources were sy stematically tapped. As a part of SIA, socio-
economic survey has been conducted in association with SPARC, a local NGO in the 
Corridor of Impact (CoI) zone to identify the affe cted structures, families/persons and list out 
the adverse impacts of the project, secondary sources information were collected from a 
number of quarters such as from Census  data, Statistical hand book, concerned 
departments, and a host of other literature. Thus, the secondary sources information 
complemented the primary data elicited throug h field survey from the affected people and 
other stakeholders. Since the social impact assessment is the basis of resettlement plan 
preparation, it is imperative to describe the various stages of the exercise. 
 
2.2 SIA AND RAP PREPARATION PROCESS 
 
Social impact assessment and resettlement ac tion plan is required when the project results 
in either physical or economic displacement  of the people. Resettlement plan must ensure 
that the livelihoods of people affected by the project are restored to levels prevailing before 
inception of the project. While preparing an effective SIA and RAP, the consultant followed 
some essential components and steps which are (i) identification of socio-economic impacts 
of the project;(ii) public/community consultati on;(iii) legal framework for land acquisition and 
compensation;(iv) entitlement policy and matr ix;(v) organizational responsibilities;(vi) 
relocation and resettlement;(vii) income restor ation; and (viii) implementation schedule;(ix) 
detail R&R budget; and (x) monitoring, evaluation and reporting.  
 
The approach that was adopted to conduct social  impact assessment and to prepare RAP is 
described below and is structured on the scope of work as mentioned in the Term of 
Reference (TOR). The SIA which includes RAP has been prepared with special reference to 
the guidelines of JICA and R & R Policy for MUTP, 1997.  
 
Figure 2.1 presents approach and methodology of SIA study in the form of flow chart and 
various steps involved in the study have been described in detail in the following paragraphs.  
 
¾ Study of relevant documents, reports and project alignment drawing. 
¾ Site visits and information dissemination about the project 
¾ Enumeration of structures and mapping by plane table survey. 
¾ Review and analysis of socio-economic survey data 
¾ Consultations and meetings with PAFs,  
¾ Community/Public Consultations 
 
 
  "
22,PDF page 22," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Study Approach and Methodology   9 
 
FIGURE-2.1 
APPROACH AND METHODOLOGY FOR SIA 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
STEP  1 
STEP  2 
 
STEP  3 
 
STEP  4 
 
STEP  5 
 
-Discussion with MMRDA, JICA  
-Review of relevant literature, alignment drawing, Acts, 
Policies, Guidelines 
-Data Collection from Secondary Sources 
-Development of Tools for Data Collection 
-Coding, Tabulation & Compilation of collected data 
-Analysis of Baseline Data 
- Analysis of social impacts and Discussion 
-Preparation of RAP 
-Site visits for verifying the alignment on the ground & 
identifying the affected area 
-Meeting & Discussion with community people 
-Mapping and enumeration of structures 
-Training of Investigators 
-Household Socio-economic survey 
- Public/Community Consultation 
 
-Presentation 
- Submission of Data Report 
-Submission of Draft Final Report 
-Submission of Final Report 
Mobilisation 
Desk Research 
Data Analysis 
Field Studies 
Report 
"
23,PDF page 23," 
Social Impact Assessment for Mumbai Metro Line-III (Colaba-Bandra-SEEPZ) 
 
Study Approach and Methodology   10 
 
2.3 DESK RESEARCH 
 
The consultant reviewed the relevant documents, reports and project alignment drawing. For 
conducting socio-economic survey, a verification exercise to identify the project areas based 
on alignment drawings and key stakeholders of the project was carried out. The information 
verified during this exercise formed the base for carrying out the detailed socio-economic 
survey.  
 
2.4 SITE VISITS AND INFROMATION DISSEMINATION 
 
Before start of social and environmental study, MMRDA has published a notification 
informing people about the proposed metro rail Line-III project in the prominent news papers 
i.e The Hindustan Times in English, Navbharat Times in Hindi, etc on 12
th December, 2011 
(Annexure-2.1-2.2). 
 
The field visits and studies were conducted during December 2011 to April, 2012. RITES 
team visited the sites along with MMRDA 
officials to verify the alignment drawings on 
the ground and to identify the affected area. 
After identifying the affected areas RITES, 
MMRDA and SPARC officials consulted with 
different stakeholders at the project area and 
organized meetings with them to generate 
awareness about the project. During site visit 
it was found that majority of people will be 
affected at eight station locations namely 
Kalbadevi, Girgaon, Grant Road, Acharya 
Atray Chowk, Dharavi, Santacruz, Marol 
Naka, and MIDC. The survey team begins by holding community meetings in these areas 
that are affected and have to be enumerated. Information about the metro project and the 
survey procedure (from the numbering of structures  to filling out forms) was shared with the 
community. They were also informed about the kinds of documents they would need to 
locate and keep ready for the survey. 
 
 
2.5 ENUMERATION OF STRUCTURE AND MAPPING 
 
Before the actual household socio-economic survey, all the structures that were likely to be 
affected by the project were identified and were enumerated considering the ROW and its 
alignment drawing prepared by the RITES.  
The first step was to number the structures in 
chalk. One point was selected from where the 
numbering starts involving community 
members in the survey process. The teams 
were divided in two groups who then started 
the numbering from different points. Once the 
numbering was done, it was verified with the 
communities to check if some structures were 
left out. Once this was finalized, the structures 
were numbered in paint. 
 
Note that the structures in the “affected area” were certainly marked – but, as a contingency 
measure, structures that surround the boundary were also marked and surveyed. In case, in 
the future, the plans get altered, the whole numbering and survey process will not have to be 
"
